StartTime,DataProvider,SettlementDate,SettlementPeriod,Price,Volume,PriceLag48,PPC,PPCMA_6,PPCMA_12,PPCMA_24,PCMA_6,PCMA_12,PCMA_24,MAD_6,MAD_12,MAD_24,PR_6,PR_12,PR_24,TR_6,ATR_6,TR_12,ATR_12,TR_24,ATR_24,RSI_6,RSI_12,RSI_24,PMOM_6,PMOM_12,PMOM_24,MACD,ADX_6,ADX_12,ADX_24
2024-07-08 12:00:00+00:00,APXMIDP,2024-07-08,27,71.76,1744.25,78.33,-8.387590961317494,-18.17596596438291,-11.850982825694956,200.5640696821267,-0.18175965964382437,-0.11850982825697369,2.0056406968212794,-395.8070773273931,-606.5193991539458,34.779090498977084,0.0,67.6646706586826,52.352102637205974,12.829999999999998,18.400000000000006,21.710000000000008,25.09833333333334,28.060000000000002,49.57666666666666,0.0,-16.72660433149521,134.19968155849023,0.6000000000000085,-6.409999999999997,6.88000000000001,-1.9518750000000011,1.0,0.7493263069644892,0.5938264738598442
2024-07-08 12:30:00+00:00,APXMIDP,2024-07-08,28,69.76,1523.35,74.77,-6.7005483482680095,-15.747787659501057,-14.326692532008126,190.69318710179368,-0.1574778765950058,-0.1432669253201054,1.9069318710179488,-443.9828589790139,-487.9232716772084,35.58232423519204,31.948881789137356,69.10769230769225,59.479686386315024,9.269999999999996,16.505000000000006,16.25,24.114166666666673,28.060000000000002,47.69875,0.0,-3.253366140386831,139.9159774883082,2.5400000000000063,-16.689999999999998,7.220000000000006,-1.5466666666666669,1.0,0.9389077841237251,0.5560746976976536
2024-07-08 13:00:00+00:00,APXMIDP,2024-07-08,29,69.8,1861.4,68.71,1.5863775287440016,-11.81894801897115,-14.714849470422406,179.85977238915424,-0.11818948018970676,-0.14714849470424815,1.7985977238915545,-591.5770960999536,-475.3507579896765,37.808010859135585,38.73517786561278,66.51224354731964,59.33713471133287,5.060000000000002,14.145000000000005,15.11,23.035000000000007,28.060000000000002,45.80291666666667,-1.852481305234548,-0.726763568475775,145.62118741317872,4.299999999999997,-11.189999999999998,2.8699999999999903,-1.4497916666666697,0.9642740085217961,0.985672975814932,0.5228966649823144
2024-07-08 13:30:00+00:00,APXMIDP,2024-07-08,30,71.03,1905.65,61.72,15.08425145819832,-6.19048765112512,-12.918084625512419,165.18847512805476,-0.06190487651124645,-0.1291808462551483,1.6518847512805597,-1148.405568075009,-550.8493163584552,41.999367809973876,14.426877470355803,48.69494290375201,54.9536707056308,10.040000000000006,12.49833333333334,15.280000000000001,21.970000000000002,28.060000000000002,43.71375,-30.851379412637243,-7.695722953973643,152.1794694667035,2.1899999999999977,-8.819999999999993,6.230000000000004,-1.3841666666666725,0.6184186387818746,0.8666153648839301,0.48933509109961804
2024-07-08 14:00:00+00:00,APXMIDP,2024-07-08,31,73.11,1720.25,58.5,24.974358974358974,1.2401550793850322,-9.898583714862495,153.25223418159584,0.012401550793855054,-0.09898583714864907,1.5325223418159704,5894.230460711888,-739.590510581925,46.70566666804212,0.0,0.0,47.54098360655738,14.61,11.895000000000005,14.61,20.822500000000005,28.060000000000002,41.65833333333333,-883.7455830388748,-22.58035391838206,158.4613598544948,6.409999999999997,-3.8900000000000006,12.71,-1.1589583333333309,0.05354777672658432,0.6888916531906956,0.460993666934261
2024-07-08 14:30:00+00:00,APXMIDP,2024-07-08,32,70.38,1941.95,56.72,24.083215796897033,8.440010741435472,-5.641301412247771,142.292904841938,0.08440010741435944,-0.056413014122501826,1.4229290484193922,832.8851946535068,-1248.5844642367206,48.46135584074203,81.49253731343309,35.87385019710912,57.27013542409125,16.39,11.366666666666672,16.39,19.663333333333338,29.730000000000004,39.71041666666667,142.74640088593569,-52.863978127135965,166.45990057630547,1.5799999999999983,5.640000000000001,10.029999999999994,-1.0256250000000051,0.5391044776119408,0.48607880922320446,0.429332325998678
2024-07-08 15:00:00+00:00,APXMIDP,2024-07-08,33,65.75,1917.7,67.72,-2.9090372120496144,9.353103032980117,-4.411431465698972,124.62109033139386,0.0935310303298059,-0.04411431465701383,1.2462109033139506,701.9752561064987,-1491.445913332267,51.75992998067679,100.0,96.71484888304862,73.77049180327869,7.359999999999999,10.455000000000005,7.609999999999999,17.959166666666672,28.060000000000002,37.571666666666665,122.02587567055849,-64.61152882205508,189.01297039492812,-6.010000000000005,-5.409999999999997,-0.3400000000000034,-0.9987500000000011,0.6941949616648416,0.43625628690137785,0.359678667810297
2024-07-08 15:30:00+00:00,APXMIDP,2024-07-08,34,72.21,2001.75,81.05,-10.906847624922891,8.652053153537638,-3.5478672529792843,82.77306781019313,0.0865205315353811,-0.03547867252981696,0.8277306781019433,833.5995883124104,-2036.3072663390471,86.23852082610209,12.228260869565295,11.826544021025043,65.59189313680334,15.299999999999997,11.460000000000006,15.549999999999997,17.445833333333336,21.710000000000008,34.862500000000004,138.8011486001436,-76.5287947753809,247.11014176663033,2.4499999999999886,4.989999999999995,13.819999999999993,-0.23874999999999602,0.563055780113177,0.39516696645030136,0.2536652835408022
2024-07-08 16:00:00+00:00,APXMIDP,2024-07-08,35,81.3,1880.05,83.95,-3.156640857653372,7.861550089138077,-1.9786989649141125,24.418097884347663,0.07861550089138548,-0.019786989649165233,0.24418097884348874,1033.1471984300322,-4109.760424981061,331.94976695179184,0.0,0.0,23.721787194841106,18.200000000000003,13.650000000000006,18.200000000000003,17.153333333333336,21.710000000000008,32.120416666666664,155.8043117744611,-111.37672811059892,475.55352659210195,11.5,15.799999999999997,13.170000000000002,0.36520833333332803,0.4725705329153602,0.30983401749063016,0.1174940327728163
2024-07-08 16:30:00+00:00,APXMIDP,2024-07-08,36,85.13,1931.95,79.04,7.704959514170026,6.631668098466693,0.22059022367321143,7.876215158790736,0.06631668098467165,0.002205902236708003,0.0787621515879195,1282.6890920351823,38590.91880010261,1079.8490916474302,0.0,0.0,6.0801473975126985,19.379999999999995,15.20666666666667,19.379999999999995,16.95916666666667,21.710000000000008,29.76375,164.40191387559818,-349.41451990632197,-2665.2100840336198,14.099999999999994,16.289999999999992,15.47999999999999,0.8833333333333542,0.43705562526139646,0.12518323072412824,0.018414781343814697
2024-07-08 17:00:00+00:00,APXMIDP,2024-07-08,37,91.27,1903.4,78.63,16.075289329772353,5.148489824368923,3.1943224518794024,-0.3478092340690571,0.051484898243693955,0.03194322451876991,-0.0034780923406784493,1771.752848184546,2856.256941808412,-26242.396449582626,0.0,0.0,0.0,25.519999999999996,17.025000000000002,25.519999999999996,17.276666666666667,26.53,28.110833333333336,171.10406761753842,356.5217391304355,-239.02740572841537,18.159999999999997,24.569999999999993,10.179999999999993,1.044166666666655,0.41286804798255133,0.1631205673758862,0.17299397568887473
2024-07-08 17:30:00+00:00,APXMIDP,2024-07-08,38,94.36,2064.4,92.07,2.4872379711089456,1.5491601867375753,4.994585464088948,-2.6701845633415293,0.01549160186738048,0.049945854640865366,-0.02670184563340317,6090.042153535256,1888.2458779310841,-3534.8381209858617,0.0,0.0,0.0,28.61,19.06166666666667,28.61,17.851666666666667,29.620000000000005,27.794583333333335,278.0423280423284,172.2655122655123,-113.86975172234494,23.980000000000004,25.560000000000002,10.959999999999994,1.453125,0.2192575406032479,0.40894606396789795,0.3051203744100267
2024-07-08 18:00:00+00:00,APXMIDP,2024-07-08,39,96.96,2169.45,88.15,9.994327850255234,3.69972103045505,6.526412031720009,-2.6622853969911118,0.036997210304555224,0.06526412031717597,-0.026622853969898993,2619.7381367903286,1484.6555106969304,-3642.98369226783,0.0,0.0,0.0,24.75,21.960000000000004,31.209999999999994,18.64333333333333,32.22,27.823333333333338,162.64994547437308,136.91784929042578,-119.08122503328883,31.209999999999994,25.19999999999999,18.789999999999992,2.052500000000009,0.44385285575992206,0.5752558353455212,0.29571586076547507
2024-07-08 18:30:00+00:00,APXMIDP,2024-07-08,40,96.57,1853.8,83.21,16.055762528542243,8.193489389365906,8.422771271454197,-2.951960630280603,0.08193489389366378,0.08422771271451784,-0.02951960630279391,1177.6187228768474,1145.5347554588739,-3272.3850926548453,2.4904214559387015,1.249599487343802,1.2104283054003744,15.659999999999997,22.02,31.209999999999994,19.889999999999997,32.22,27.852083333333336,106.53675382338433,119.67836257309943,-111.17956616608896,24.36,26.809999999999988,10.11999999999999,2.1958333333333258,0.8843804537521811,0.7175828787242968,0.3102130201075057
2024-07-08 19:00:00+00:00,APXMIDP,2024-07-08,41,97.37,1934.25,89.92,8.285142348754452,10.100453257100542,8.981001673121733,-2.866923898653973,0.10100453257101016,0.08981001673119322,-0.02866923898652761,963.0161438452781,1083.1775065183906,-3397.323147808583,0.0,0.0,0.0,12.240000000000009,21.02666666666667,31.620000000000005,21.265833333333333,32.63000000000001,27.980833333333337,100.0,118.00428036383094,-118.73172028715763,16.070000000000007,27.570000000000007,16.38000000000001,2.723124999999996,1.0,0.7352478363493309,0.29632839583989923
2024-07-08 19:30:00+00:00,APXMIDP,2024-07-08,42,93.36,1985.85,87.93,6.175366769020803,9.845521132909004,8.238594615690273,-2.339745004914711,0.09845521132909478,0.08238594615687862,-0.023397450049134988,947.2484343864378,1132.2029837009418,-3991.178408499329,65.73770491803278,12.681846932321331,12.289304321176843,9.439999999999998,19.370000000000005,31.620000000000005,22.627499999999998,32.63000000000001,28.17125,100.0,118.98984198645601,-147.4323062558355,8.230000000000004,22.33,13.510000000000005,3.1729166666666515,1.0,0.7247443762781184,0.25325135965949425
2024-07-08 20:00:00+00:00,APXMIDP,2024-07-08,43,99.37,2105.25,84.74,17.264573991031405,10.043735243118848,7.59611253374631,-1.1512355905617306,0.10043735243119321,0.07596112533743898,-0.011512355905605183,988.3729533350212,1307.1691399195672,-8632.595549579764,0.0,0.0,0.0,14.63000000000001,17.555000000000007,33.620000000000005,24.211666666666662,34.63000000000001,28.43166666666667,100.0,118.98448519040906,-274.38534872052116,8.100000000000009,26.260000000000005,22.370000000000005,3.8002083333333303,1.0,0.7248006542629317,0.1541376643464813
2024-07-08 20:30:00+00:00,APXMIDP,2024-07-08,44,91.64,2027.15,84.32,8.681214421252381,11.076064651476088,6.3126124191092545,0.33565550342710404,0.1107606465147656,0.06312612419106844,0.0033565550342831638,826.3696740094723,1450.6969190540913,27300.801717537135,100.0,22.99226650803094,22.822556834957197,15.050000000000011,15.295000000000009,33.620000000000005,25.647499999999997,33.870000000000005,28.580416666666668,100.0,120.8488228004957,-1358.4400465657723,-2.719999999999999,21.260000000000005,26.900000000000006,4.768541666666664,1.0,0.7057280279842586,0.03550026862834251
2024-07-08 21:00:00+00:00,APXMIDP,2024-07-08,45,79.41,1606.0,71.69,10.768586971683638,11.20510783838082,7.452414434420361,1.5204914843570558,0.11205107838381294,0.07452414434417949,0.015204914843582681,707.6946519871394,1064.5607078593998,5221.653386547274,100.0,73.49042709867453,58.93120755831121,27.680000000000007,15.783333333333344,27.680000000000007,27.319999999999997,33.870000000000005,28.822500000000005,100.0,115.47474747474749,863.958333333333,-17.549999999999997,13.659999999999997,8.25,4.951458333333335,1.0,0.7636531934588088,0.06142820578448936
2024-07-08 21:30:00+00:00,APXMIDP,2024-07-08,46,79.69,1956.9,64.24,24.050435865504365,12.537553394541176,10.365521391955966,3.4088270694847025,0.12537553394541648,0.10365521391953554,0.034088270694859146,634.6104535889264,767.7987606861819,2336.754259033681,98.59719438877755,98.59719438877755,58.10451727192206,35.13000000000001,19.028333333333347,35.13000000000001,28.951666666666668,35.13000000000001,29.117083333333337,100.0,102.68926324335295,291.31430951885034,-16.879999999999995,7.480000000000004,12.469999999999999,5.149166666666673,1.0,0.948959938366718,0.20719865348927538
2024-07-08 22:00:00+00:00,APXMIDP,2024-07-08,47,69.89,2084.55,68.53,1.9845323216109725,11.487451723350596,10.793952490227994,4.407626762653303,0.11487451723351066,0.10793952490225583,0.04407626762654515,607.4029920920705,646.4921958688311,1584.6605779820702,100.0,100.0,87.68590124925639,30.840000000000003,22.128333333333345,30.840000000000003,30.005000000000006,33.620000000000005,29.348750000000006,100.0,100.0,208.19696299572462,-27.480000000000004,-11.409999999999997,4.390000000000001,5.303749999999994,1.0,1.0,0.31606169330413314
2024-07-08 22:30:00+00:00,APXMIDP,2024-07-08,48,84.88,1446.65,60.29,40.78620003317299,17.255923934042627,13.550722533478242,6.8856563785720875,0.17255923934043102,0.1355072253347583,0.068856563785733,490.88904821575915,625.3872630430712,1231.7074621982085,49.15196743554955,49.15196743554955,43.09934562760264,39.080000000000005,27.068333333333346,39.080000000000005,31.646666666666672,39.080000000000005,29.80791666666667,100.0,100.0,153.18736141906874,-8.480000000000004,-0.25,16.039999999999992,5.459791666666675,1.0,1.0,0.4845554660220253
2024-07-08 23:00:00+00:00,APXMIDP,2024-07-09,1,81.2,1356.55,66.98,21.230217975515075,17.91686459812324,13.980299920623468,8.587311186247797,0.17916864598123708,0.13980299920621056,0.0858731118624901,452.20429562493564,579.8172962028472,944.5811981057212,47.999999999999986,61.63500678426052,54.045211183819156,24.659999999999997,28.740000000000013,32.39,32.219166666666666,33.620000000000005,30.03958333333334,100.0,100.0,129.77005694514526,-18.17,-10.069999999999993,14.5,5.767708333333331,1.0,1.0,0.6268016084579587
2024-07-08 23:30:00+00:00,APXMIDP,2024-07-09,2,79.77,1562.85,64.88,22.950061652281136,20.295005803294696,15.685535227387817,10.340060345734743,0.2029500580329517,0.15685535227385405,0.10340060345735957,392.0523635871454,507.5577179459545,770.4655169579896,34.08939292861909,66.48575305291725,58.298631766805485,20.0,29.56500000000001,34.49000000000001,32.70916666666667,34.49000000000001,30.307500000000005,100.0,100.0,114.73981634094655,-11.870000000000005,-14.590000000000003,10.969999999999999,5.91458333333334,1.0,1.0,0.7723222404073468
2024-07-09 00:00:00+00:00,APXMIDP,2024-07-09,3,74.98,1747.7,64.88,15.567200986436514,21.09477480575351,16.14994132206959,11.33817667689116,0.21094774805753982,0.1614994132206718,0.11338176676892374,354.443472094084,463.27413267160176,660.3056237940976,66.0440293529019,82.73405698778832,72.54610350981558,20.0,28.285000000000007,34.49000000000001,32.9825,34.49000000000001,30.575416666666673,100.0,100.0,109.90083087644064,-4.429999999999993,-21.97999999999999,3.219999999999999,5.838333333333338,1.0,1.0,0.8347129625486598
2024-07-09 00:30:00+00:00,APXMIDP,2024-07-09,4,73.25,1302.1,62.54,17.125039974416374,19.940542157238845,16.239047775892434,12.330909523669677,0.19940542157239316,0.16239047775890023,0.12330909523670891,366.3420683469579,450.07324647910485,593.0356618413789,77.58505670446965,88.60244233378563,77.6918500892326,22.339999999999996,26.153333333333336,36.830000000000005,33.45083333333334,36.830000000000005,30.94083333333334,100.0,100.0,106.65447174568646,-6.439999999999998,-23.319999999999993,3.489999999999995,5.7606250000000045,1.0,1.0,0.8825428683624941
2024-07-09 01:00:00+00:00,APXMIDP,2024-07-09,5,69.94,2021.65,66.93,4.4972359181233985,20.359326089990915,15.92338890667318,12.452195289893817,0.2035932608999139,0.15923388906670768,0.12452195289895031,342.5280700886381,438.2281091037103,560.6680301886719,100.0,99.83039348710992,87.53718024985129,17.94999999999999,24.005000000000006,32.44,33.51916666666667,33.620000000000005,31.17250000000001,100.0,100.0,106.59189970125864,0.04999999999999716,-27.430000000000007,0.14000000000000057,5.703749999999999,1.0,1.0,0.8835186707628402
2024-07-09 01:30:00+00:00,APXMIDP,2024-07-09,6,68.75,2182.4,64.8,6.095679012345684,14.577572586519699,15.916748260283589,12.077671437983291,0.1457757258652017,0.15916748260281174,0.12077671437984504,470.61486997892143,430.93495854652355,568.2322427631203,100.0,100.0,91.07674003569304,16.400000000000006,20.225,34.57000000000001,33.76500000000001,34.57000000000001,31.443750000000005,100.0,100.0,106.76960217271036,-16.129999999999995,-24.61,-2.280000000000001,5.526458333333338,1.0,1.0,0.880753045404208
2024-07-09 02:00:00+00:00,APXMIDP,2024-07-09,7,68.31,1636.95,60.4,13.096026490066231,13.221874005611559,15.569369301869822,11.58274091780443,0.1322187400561203,0.1556936930186741,0.1158274091780564,515.6438582836729,437.74609610427063,588.756781099973,100.0,100.0,92.38548483045805,19.369999999999997,19.343333333333337,31.240000000000002,33.56666666666667,38.970000000000006,31.89833333333334,100.0,100.0,107.00567324207569,-12.89,-31.060000000000002,-4.799999999999997,5.161666666666662,1.0,1.0,0.8771056836338733
2024-07-09 02:30:00+00:00,APXMIDP,2024-07-09,8,67.64,1893.45,60.35,12.07953603976802,11.410119736859372,15.852562770079459,11.08258759459072,0.11410119736859843,0.15852562770077047,0.11082587594591932,591.8071007133451,425.68179890557377,609.326779939072,100.0,100.0,94.37834622248661,14.630000000000003,18.448333333333338,24.529999999999994,32.80916666666667,39.02,32.28541666666667,100.0,100.0,107.24590869939708,-12.129999999999995,-24.0,-2.739999999999995,4.89562500000001,1.0,1.0,0.8734248636449126
2024-07-09 03:00:00+00:00,APXMIDP,2024-07-09,9,68.62,1734.65,66.09,3.828113178998337,9.45360510228634,15.274189954022352,11.363302194217717,0.09453605102286815,0.1527418995401994,0.11363302194218929,724.8606558824941,448.2545935762717,602.8737580604903,82.53119429590011,94.31554524361947,96.91144027734005,7.159999999999997,16.308333333333337,18.789999999999992,32.068333333333335,33.28,32.50291666666667,100.0,100.0,106.03910438347525,-6.359999999999999,-10.789999999999992,2.8700000000000045,4.962500000000006,1.0,1.0,0.8922341024198085
2024-07-09 03:30:00+00:00,APXMIDP,2024-07-09,10,63.86,2067.5,58.39,9.368042473026202,8.160772185387982,14.050657171315835,12.208089281632262,0.08160772185388453,0.14050657171313427,0.12208089281633476,781.5239885306303,453.4983143591318,522.0957812216733,100.0,100.0,100.0,11.549999999999997,14.510000000000003,26.489999999999995,31.34833333333334,40.980000000000004,33.30583333333333,100.0,100.0,101.29540010754265,-9.39,-15.829999999999998,-8.349999999999994,4.500624999999999,1.0,1.0,0.9747462715014055
2024-07-09 04:00:00+00:00,APXMIDP,2024-07-09,11,64.43,1883.1,68.13,-5.430794070159973,6.506100520674085,13.432713305334923,12.113332897777822,0.06506100520674557,0.13432713305332514,0.12113332897779033,989.301330194017,478.64993025215995,530.8932497249637,88.34355828220843,97.28829686013317,98.39481836102505,4.890000000000001,12.333333333333337,21.019999999999996,30.53,35.510000000000005,33.88083333333334,115.77825159914707,103.66445478855104,101.81800314465409,-5.509999999999991,-5.459999999999994,-16.86999999999999,3.874791666666667,0.7601296596434367,0.9317154193965119,0.9649156078133889
2024-07-09 04:30:00+00:00,APXMIDP,2024-07-09,12,63.38,1578.4,69.65,-9.002153625269207,3.989795081071603,9.283683833798074,11.41720318363452,0.03989795081072075,0.09283683833795664,0.11417203183635731,1587.5527630398885,681.7031287868286,554.1271969201924,100.0,100.0,100.0,6.270000000000003,10.645000000000005,17.82,28.758333333333336,35.99,34.475833333333334,175.35903250188954,114.22051062615888,105.21552626072399,-5.369999999999997,-21.499999999999993,-21.749999999999993,3.0991666666666617,0.39885438649382016,0.778567462520822,0.9055423969682614
2024-07-09 05:00:00+00:00,APXMIDP,2024-07-09,13,72.1,1762.5,81.09,-11.086447157479355,-0.0406171935193281,6.5906284060485385,10.285464163332364,-0.00040617193518856,0.06590628406046127,0.10285464163333578,-177512.0335147319,1092.977623345548,699.9892684962889,0.0,46.79682733374012,75.77104751319813,17.71,10.368333333333338,17.71,27.535,35.99,34.870000000000005,-416.621253405994,140.4264392324094,111.18386126349318,3.789999999999992,-9.100000000000009,-19.17,2.4877083333333445,0.10715328467153286,0.5529356283895307,0.8172089660159075
2024-07-09 05:30:00+00:00,APXMIDP,2024-07-09,14,71.53,1831.65,83.4,-14.232613908872906,-4.425975518292816,3.492072109285702,9.58880366833312,-0.04425975518292344,0.03492072109283291,0.09588803668334334,-1617.1408870060386,2047.3540362710535,744.9741848320213,6.53669724770635,29.74137931034485,77.35482078355099,20.020000000000003,11.266666666666671,20.020000000000003,26.32916666666667,35.99,35.13541666666667,-35.041611914148035,253.0784508440916,119.84295552551973,3.8900000000000006,-8.239999999999995,-22.83,1.7837499999999977,0.587947463301571,0.24621026894865497,0.7158918121918629
2024-07-09 06:00:00+00:00,APXMIDP,2024-07-09,15,64.86,1776.5,78.17,-17.02699245234745,-7.901826456850447,0.7758893227203716,8.462915322391341,-0.07901826456849975,0.007758893227179602,0.08462915322392556,-821.822886381842,8358.43969080458,765.4025637640834,83.02752293577984,85.00506585612972,95.88774659627676,14.79,12.53833333333334,14.79,24.6875,35.99,35.292500000000004,-14.14533229893975,-1249.8470948012084,133.12570356472796,-3.760000000000005,-10.120000000000005,-32.099999999999994,0.7235416666666481,0.7794799435597662,0.0384660628161398,0.6014986683519161
2024-07-09 06:30:00+00:00,APXMIDP,2024-07-09,16,83.94,1936.6,86.45,-2.9034123770965934,-9.947068931870913,-0.8931483732390424,7.672949701323058,-0.0994706893187044,-0.008931483732414537,0.0767294970132427,-844.8666764543672,-9399.214508901943,1092.973025595526,0.0,0.0,42.873020283412075,23.07,14.458333333333337,23.07,23.540833333333328,35.99,35.44958333333334,0.0,-182.89872650090894,139.74271596524113,20.08,10.689999999999998,-12.629999999999995,0.24958333333334792,1.0,0.2146855878140873,0.5571482817543192
2024-07-09 07:00:00+00:00,APXMIDP,2024-07-09,17,67.45,1406.7,80.99,-16.71811334732682,-11.828288811398721,-2.6610941453598937,6.631147380653005,-0.1182828881139825,-0.026610941453623055,0.06631147380654218,-571.2430932782286,-2535.6716920012145,1016.1693694635619,80.20428015564201,80.20428015564201,88.69130313976105,20.559999999999995,17.070000000000004,20.559999999999995,22.55083333333333,35.99,35.58958333333334,0.0,-82.17312348668267,162.4442369540409,3.019999999999996,-2.489999999999995,-29.92,-0.7150000000000034,1.0,0.37829173345546185,0.4446648521474373
2024-07-09 07:30:00+00:00,APXMIDP,2024-07-09,18,71.68,1703.15,79.85,-10.231684408265483,-12.033210608564767,-4.021707763744158,5.947520248266077,-0.12033210608564293,-0.04021707763746569,0.059475202482672886,-596.6847455905394,-1783.3274143923347,1204.208170932798,64.25576519916139,59.63035019455249,76.93803834398443,19.08,19.205000000000005,20.559999999999995,21.38333333333333,35.99,35.72958333333334,0.0,-51.37289636846759,182.57035873897814,8.300000000000004,2.930000000000007,-21.679999999999993,-1.4481249999999903,1.0,0.49322848405417247,0.3771582160266047
2024-07-09 08:00:00+00:00,APXMIDP,2024-07-09,19,74.9,1519.65,77.0,-2.72727272727272,-10.640014870196994,-5.340316031855738,5.114526635003403,-0.10640014870196522,-0.05340316031858149,0.051145266350046174,-704.946384603282,-1403.538717805784,1463.456152938431,47.379454926624696,43.96887159533071,59.235668789808905,19.08,19.433333333333337,20.559999999999995,20.49333333333333,28.259999999999998,35.46416666666667,0.0,-27.714337502265664,206.66061156524364,2.8000000000000114,6.590000000000003,-24.47,-2.4239583333333314,1.0,0.6433819241982512,0.3191612716204464
2024-07-09 08:30:00+00:00,APXMIDP,2024-07-09,20,77.24,1556.95,64.74,19.30800123571208,-5.049912346099497,-4.737943932193732,5.557309418939224,-0.05049912346099023,-0.04737943932196143,0.05557309418940438,-1530.531498891593,-1631.243014804895,1388.8812208791257,35.11530398322853,32.58754863813232,35.534883720930246,19.200000000000003,19.29666666666667,20.559999999999995,20.162499999999998,21.499999999999993,34.948750000000004,-46.074456321415425,-41.03282626100875,198.90510948905103,5.709999999999994,9.599999999999994,-14.400000000000006,-3.284374999999997,0.520429694993286,0.549252418645559,0.33578431372549034
2024-07-09 09:00:00+00:00,APXMIDP,2024-07-09,21,79.91,1757.7,71.16,12.296233839235526,-0.1627079641690005,-4.0322672105073,5.620961371753887,-0.0016270796416852733,-0.04032267210509711,0.056209613717551,-49113.531404567235,-1982.763504951318,1420.6429310747733,24.43905397210432,19.601167315175108,23.116279069767444,16.489999999999995,19.580000000000002,20.559999999999995,20.31,21.499999999999993,34.43333333333334,-419.13214990138226,-61.08824874256965,197.495502974955,15.049999999999997,11.289999999999992,0.5,-3.44583333333334,0.10657977717048525,0.4500926116484876,0.3389933861813405
2024-07-09 09:30:00+00:00,APXMIDP,2024-07-09,22,76.97,1967.85,67.22,14.504611722701577,2.738629385797361,-3.604219773034352,5.223218699137104,0.027386293857978344,-0.036042197730367626,0.05223218699138316,2809.529982594802,-2136.552348272823,1472.6124300653516,23.595505617977523,33.900778210116734,36.790697674418595,12.689999999999998,17.850000000000005,20.559999999999995,19.81583333333333,21.499999999999993,33.86541666666667,431.1543810848386,-78.5605676634566,205.84347303590204,-6.969999999999999,13.11,-2.719999999999999,-3.7622916666666555,0.13118044152526967,0.38892174255864403,0.3208347390235674
2024-07-09 10:00:00+00:00,APXMIDP,2024-07-09,23,76.55,2177.1,65.5,16.870229007633583,8.336686444957428,-1.7458011832182223,5.843456061054713,0.08336686444957903,-0.017458011832206334,0.05843456061055926,917.2305284649165,-4385.806284687094,1309.0124173119432,40.82624544349944,35.94357976653698,38.74418604651163,14.409999999999997,16.825000000000003,20.559999999999995,19.7775,21.499999999999993,33.36041666666667,132.31592196349897,-170.17401861594465,192.39444007343297,9.099999999999994,12.11999999999999,6.659999999999997,-3.714999999999989,0.6074159021406733,0.22709309806084021,0.351137305460908
2024-07-09 10:30:00+00:00,APXMIDP,2024-07-09,24,79.67,2720.4,68.84,15.732132481115627,12.663989259854281,0.3153893256471805,4.799536579718989,0.12663989259854755,0.0031538932564476943,0.04799536579720202,628.1066611415757,25259.842242243238,1658.9519282056292,4.790419161676553,22.37945492662472,20.76848249027236,11.069999999999993,15.490000000000002,19.08,19.882499999999997,20.559999999999995,32.58875,104.1354864119732,-694.8751642575529,212.73599999999993,7.989999999999995,16.29,-5.209999999999994,-4.157708333333332,0.9236085849399783,0.06712534180118221,0.30724609182971213
2024-07-09 11:00:00+00:00,APXMIDP,2024-07-09,25,80.46,2941.7,66.7,20.629685157421275,16.556815573969946,2.9584003518888995,4.774514378965081,0.16556815573970418,0.029584003518864883,0.047745143789662936,484.96301408644143,2718.7130350763014,1684.1975638498336,0.0,18.238993710691847,16.926070038910527,13.759999999999991,14.603333333333333,19.08,19.996666666666666,20.559999999999995,32.044583333333335,100.0,440.15852047556194,213.57188910380395,5.559999999999988,8.36,-0.7400000000000091,-4.475208333333342,1.0,0.12815303876756376,0.3056759952700039
2024-07-09 11:30:00+00:00,APXMIDP,2024-07-09,26,82.89,2849.95,68.8,20.479651162790706,16.752090561816384,5.851089107860868,4.671580608569646,0.16752090561816857,0.058510891078584565,0.046715806085708585,493.80391533300144,1415.659334219888,1773.3459215479086,0.0,5.503144654088036,5.107003891050571,14.090000000000003,13.751666666666667,19.08,19.918333333333333,20.559999999999995,31.464166666666667,100.0,196.42335766423358,215.05551926845197,5.650000000000006,11.36,3.1200000000000045,-4.638750000000002,1.0,0.34147557328015943,0.3029283735654926
2024-07-09 12:00:00+00:00,APXMIDP,2024-07-09,27,84.43,3243.8,71.76,17.65607580824972,17.64539755665208,8.741344796243967,4.75861705947853,0.17645397556652553,0.08741344796241556,0.047586170594797424,477.4817101962588,964.8696913122759,1773.2549767017963,0.0,0.0,0.0,12.670000000000002,13.115000000000002,16.980000000000004,20.10083333333333,21.050000000000004,30.90416666666667,100.0,139.23673225998806,210.4215640181789,4.52000000000001,19.570000000000007,9.450000000000003,-4.508958333333325,1.0,0.5603073838957571,0.3116787964636351
2024-07-09 12:30:00+00:00,APXMIDP,2024-07-09,28,82.29,3016.4,69.76,17.96158256880734,18.221559364336375,10.480094375069292,4.793473000911487,0.1822155936433685,0.10480094375066883,0.04793473000912699,450.6078912601608,784.2028527126201,1715.7093667645902,27.157360406091346,12.603062426383982,10.166270783847981,14.670000000000002,13.445000000000002,16.980000000000004,19.59333333333333,21.050000000000004,30.246666666666666,100.0,128.9941548952752,207.35943928081667,5.320000000000007,-1.6499999999999915,9.040000000000006,-4.393333333333331,1.0,0.632958224140589,0.31774388767852824
